property_id,city,area,property_type,purpose,bedrooms,bathrooms,size_sqft,area_sqft_normalized,price_pkr,price_formatted,developer,has_installment_plan,description,source_url,amenities,qa_flags
RAW-0527,Rawalpindi,Airport Housing Society - Sector 4,House,Sale,4,6,1260,1125.0,23500000,2.35 crore,Private / Unknown,False,"5 Marla Stylish Brand New Double Storey House Main Road in Airport Housing Society - Sector 4, Airport Housing Society · 4 bed · 6 bath · 5.6 Marla",https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_5_marla_stylish_brand_new_double_storey_house_main_road-54517492-9155-1.html,brand_new,size_conflict
RAW-0528,Rawalpindi,Chaklala Scheme 3,House,Sale,5,5,2250,2250.0,60000000,6.00 crore,Private / Unknown,False,"10 Marla House In Main Chaklala Scheme 3 in Chaklala Scheme 3, Chaklala Scheme · 5 bed · 5 bath · 10 Marla",https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_10_marla_house_in_main_chaklala_scheme_3-54782806-1312-1.html,,
RAW-0529,Rawalpindi,Bahria Town Phase 2,House,Sale,5,6,2250,2250.0,59500000,5.95 crore,Bahria Town,False,"Brand New Designer House For Sale Bharia Town Phase 2 in Bahria Town Phase 2, Bahria Town Rawalpindi · 5 bed · 6 bath · 10 Marla",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_brand_new_designer_house_for_sale_bharia_town_phase_2-54533309-3035-1.html,brand_new,
RAW-0530,Rawalpindi,Bahria Greens - Overseas Enclave - Sector 5,House,Sale,5,6,9000,9000.0,160000000,16.00 crore,Private / Unknown,False,"Lavish 2 Kanal Mansion In Overseas Block Phase 8 in Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave · 5 bed · 6 bath · 2 Kanal",https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_5_lavish_2_kanal_mansion_in_overseas_block_phase_8-54741152-8304-1.html,,
RAW-0531,Rawalpindi,Bahria Town Phase 8 - Block C,House,Sale,5,6,3825,3825.0,50000000,5.00 crore,Bahria Town,False,"Designer 17 Marla House For Sale With Lawn in Bahria Town Phase 8 - Block C, Bahria Town Phase 8 · 5 bed · 6 bath · 17 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_c_designer_17_marla_house_for_sale_with_lawn-53795278-3051-1.html,garden_lawn,
RAW-0532,Rawalpindi,Bahria Greens - Overseas Enclave - Sector 3,House,Sale,4,6,2700,2700.0,46500000,4.65 crore,Private / Unknown,False,"12 Marla Designer House With Solar in Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave · 4 bed · 6 bath · 12 Marla",https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_3_12_marla_designer_house_with_solar-54173803-8302-1.html,solar,
RAW-0533,Rawalpindi,Bahria Town Phase 8,House,Sale,5,6,2250,2250.0,52500000,5.25 crore,Bahria Town,False,"10 Marla Luxury Designer House Park Face in Bahria Town Phase 8, Bahria Town Rawalpindi · 5 bed · 6 bath · 10 Marla",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_10_marla_luxury_designer_house_park_face-54699890-3048-1.html,park,
RAW-0534,Rawalpindi,Bahria Town Phase 8,House,Sale,5,6,2250,2250.0,54000000,5.40 crore,Bahria Town,False,"10m designer double unit house for sale bahria phase 8 in Bahria Town Phase 8, Bahria Town Rawalpindi · 5 bed · 6 bath · 10 Marla",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_10m_designer_double_unit_house_for_sale_bahria_phase_8-54775897-3048-1.html,,
RAW-0535,Rawalpindi,Bahria Town Phase 8 - Block C,House,Sale,6,6,4050,4050.0,60000000,6.00 crore,Bahria Town,False,"On Excellent Location House Of 18 Marla Is Available For sale In Bahria Town Phase 8 - Block C in Bahria Town Phase 8 - Block C, Bahria Town Phase 8 · 6 bed · 6 bath · 18 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_c_on_excellent_location_house_of_18_marla_is_available_for_sale_in_bahria_town_phase_8_-_block_c-54697611-3051-1.html,,
RAW-0536,Rawalpindi,Bahria Town Phase 3,House,Sale,6,6,4500,4500.0,75000000,7.50 crore,Bahria Town,False,"1 Kanal Full House Available For Sale In Bahria Town Phase 3 in Bahria Town Phase 3, Bahria Town Rawalpindi · 6 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_1_kanal_full_house_available_for_sale_in_bahria_town_phase_3-54618165-3036-1.html,,
RAW-0537,Rawalpindi,Bahria Town Phase 8,Other,Sale,4,5,2250,2250.0,72500000,7.25 crore,Bahria Town,False,"For Overseas Pakistani Family in Bahria Town Phase 8, Bahria Town Rawalpindi · 4 bed · 5 bath · 10 Marla",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_for_overseas_pakistani_family-54775563-3048-1.html,,
RAW-0538,Rawalpindi,Bahria Town Phase 7,House,Sale,5,6,2700,2700.0,56500000,5.65 crore,Bahria Town,False,"Corner A Centrally Located House Is Available For sale In Rawalpindi in Bahria Town Phase 7, Bahria Town Rawalpindi · 5 bed · 6 bath · 12 Marla",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_corner_a_centrally_located_house_is_available_for_sale_in_rawalpindi-54756381-3047-1.html,corner,
RAW-0539,Rawalpindi,Bahria Town Phase 8 - Block B,House,Sale,4,5,4275,4275.0,69000000,6.90 crore,Bahria Town,False,"Bahria Town Block B 19 Marla Corner House in Bahria Town Phase 8 - Block B, Bahria Town Phase 8 · 4 bed · 5 bath · 19 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_b_bahria_town_block_b_19_marla_corner_house-52092839-3050-1.html,corner,
RAW-0540,Rawalpindi,Bahria Intellectual Village,House,Sale,6,6,5400,5400.0,162500000,16.25 crore,Bahria Town,False,"24 Marla Luxury House Intellectual Village in Bahria Intellectual Village, Bahria Town Rawalpindi · 6 bed · 6 bath · 1.2 Kanal",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_intellectual_village_24_marla_luxury_house_intellectual_village-52456170-8256-1.html,,
RAW-0541,Rawalpindi,Snober City,House,Sale,3,3,1125,1125.0,13500000,1.35 crore,Private / Unknown,False,"Looking For A Prime Location House In Snober City Rawalpindi in Snober City, Adiala Road · 3 bed · 3 bath · 5 Marla",https://www.zameen.com/Property/adiala_road_snober_city_looking_for_a_prime_location_house_in_snober_city_rawalpindi-54776100-11748-1.html,,
RAW-0542,Rawalpindi,Bahria Town Phase 8 - Safari Homes,House,Sale,3,3,1800,1800.0,22000000,2.20 crore,Bahria Town,False,"8 Marla Safari Home Double Story For Sale in Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8 · 3 bed · 3 bath · 8 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_safari_homes_8_marla_safari_home_double_story_for_sale-54743538-10610-1.html,,
RAW-0543,Rawalpindi,Bahria Business District,Flat,Sale,1,1,652,652.5,7000000,70.00 lac,Bahria Town,False,"1 Bed Apartment for Sale in Business District in Bahria Business District, Bahria Town Phase 8 · 1 bed · 1 bath · 2.9 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_business_district_1_bed_apartment_for_sale_in_business_district-54645222-9033-1.html,,
RAW-0544,Rawalpindi,Bahria Intellectual Village,House,Sale,8,6,7200,7200.0,390000000,39.00 crore,Bahria Town,False,"Bahria intellectual village 31Marla brands new designer Full luxury furnished house for sale in Bahria Intellectual Village, Bahria Town Rawalpindi · 8 bed · 6 bath · 1.6 Kanal",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_intellectual_village_bahria_intellectual_village_31marla_brands_new_designer_full_luxury_furnished_house_for_sale-54694480-8256-1.html,furnished,
RAW-0545,Rawalpindi,Chaklala Scheme 3,House,Sale,5,5,3825,3150.0,50000000,5.00 crore,Private / Unknown,False,"14 Marla Corner House in Ayub colony Chaklala scheme 3 in Chaklala Scheme 3, Chaklala Scheme · 5 bed · 5 bath · 17 Marla",https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_14_marla_corner_house_in_ayub_colony_chaklala_scheme_3-54782786-1312-1.html,corner,size_conflict
RAW-0546,Rawalpindi,Silver City,House,Sale,4,4,1125,1125.0,14500000,1.45 crore,Private / Unknown,False,"5 MARLA 4 BED SMART HOME AUTOMATION HOUSE 2YEAR INSTALMENT PLAN in Silver City, Girja Road · 4 bed · 4 bath · 5 Marla",https://www.zameen.com/Property/girja_road_silver_city_5_marla_4_bed_smart_home_automation_house_2year_instalment_plan-54121524-11949-1.html,,
RAW-0547,Rawalpindi,Bahria Town Phase 8 - Block M,House,Sale,3,3,1125,1125.0,19800000,1.98 crore,Bahria Town,False,"Book House Today In Bahria Town Phase 8 - Block M in Bahria Town Phase 8 - Block M, Bahria Town Phase 8 · 3 bed · 3 bath · 5 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_m_book_house_today_in_bahria_town_phase_8_-_block_m-54357687-3062-1.html,,
RAW-0548,Rawalpindi,Bahria Town Phase 8 - Sector E-1,House,Sale,4,4,1350,1350.0,26700000,2.67 crore,Bahria Town,False,"Stunning 6 Marla House In Bahria Town Phase 8 - Sector E-1 Available in Bahria Town Phase 8 - Sector E-1, Bahria Town Phase 8 · 4 bed · 4 bath · 6 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_sector_e-1_stunning_6_marla_house_in_bahria_town_phase_8_-_sector_e-1_available-54470718-8360-1.html,,
RAW-0549,Rawalpindi,Bahria Town Phase 8 - Ali Block,House,Sale,5,5,1575,1575.0,26000000,2.60 crore,Bahria Town,False,"7 Marla House Ideally Situated In Bahria Town Phase 8 - Ali Block in Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley · 5 bed · 5 bath · 7 Marla",https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_7_marla_house_ideally_situated_in_bahria_town_phase_8_-_ali_block-54470720-3070-1.html,,
RAW-0550,Rawalpindi,Bahria Town Phase 8 - Rafi Block,House,Sale,5,5,1800,1800.0,27300000,2.73 crore,Bahria Town,False,"Stunning House Is Available For Sale In Bahria Town Phase 8 - Rafi Block in Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8 · 5 bed · 5 bath · 8 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_rafi_block_stunning_house_is_available_for_sale_in_bahria_town_phase_8_-_rafi_block-54470715-3071-1.html,,
RAW-0551,Rawalpindi,Bahria Town Phase 8 - Rafi Block,House,Sale,5,5,1800,1800.0,27799999,2.78 crore,Bahria Town,False,"8 Marla House For Sale Is Available In Bahria Town Phase 8 - Rafi Block in Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8 · 5 bed · 5 bath · 8 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_rafi_block_8_marla_house_for_sale_is_available_in_bahria_town_phase_8_-_rafi_block-54470716-3071-1.html,,
RAW-0552,Rawalpindi,Bahria Town Phase 8 - Rafi Block,House,Sale,5,5,1800,1800.0,28300000,2.83 crore,Bahria Town,False,"Bahria Town Phase 8 - Rafi Block House Sized 8 Marla For Sale in Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8 · 5 bed · 5 bath · 8 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_rafi_block_bahria_town_phase_8_-_rafi_block_house_sized_8_marla_for_sale-54470717-3071-1.html,,
RAW-0553,Rawalpindi,Bahria Town Phase 8 - Umer Block,House,Sale,5,6,1575,1575.0,29200000,2.92 crore,Bahria Town,False,"Very Low Price | 7 Marla Brand New Modern House For Sale Bahria Town Phase 8 Umer Block RWP in Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley · 5 bed · 6 bath · 7 Marla",https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_umer_block_very_low_price_7_marla_brand_new_modern_house_for_sale_bahria_town_phase_8_umer_block_rwp-54725727-3067-1.html,brand_new,
RAW-0554,Rawalpindi,Bahria Town Phase 8 - Abu Bakar Block,House,Sale,5,6,1575,1575.0,28500000,2.85 crore,Bahria Town,False,"7 Marla Brand New Luxury House For Sale Bahria Town Phase 8 Rawalpindi in Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley · 5 bed · 6 bath · 7 Marla",https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_abu_bakar_block_7_marla_brand_new_luxury_house_for_sale_bahria_town_phase_8_rawalpindi-53742561-3069-1.html,brand_new,
RAW-0555,Rawalpindi,Gulshan Abad Sector 2,House,Sale,5,5,4500,4500.0,37000000,3.70 crore,Private / Unknown,False,"1 Kanal Single Unit House Available For Sale . in Gulshan Abad Sector 2, Gulshan Abad · 5 bed · 5 bath · 1 Kanal",https://www.zameen.com/Property/gulshan_abad_gulshan_abad_sector_2_1_kanal_single_unit_house_available_for_sale-51891480-14739-1.html,,
RAW-0556,Rawalpindi,Bahria Town Phase 5,House,Sale,6,6,4500,4500.0,162500000,16.25 crore,Bahria Town,False,"Brand New Triple Highted Modern Design House For Sale Bharia Town Phase 5 in Bahria Town Phase 5, Bahria Town Rawalpindi · 6 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_5_brand_new_triple_highted_modern_design_house_for_sale_bharia_town_phase_5-54279941-3045-1.html,brand_new,
RAW-0557,Rawalpindi,Bahria Town Phase 1,House,Sale,7,6,4500,4500.0,105000000,10.50 crore,Bahria Town,False,"Brand New House Phase 1 in Bahria Town Phase 1, Bahria Town Rawalpindi · 7 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_brand_new_house_phase_1-54762184-3033-1.html,brand_new,
RAW-0558,Rawalpindi,Bahria Town Phase 4,House,Sale,10,6,4500,4500.0,69500000,6.95 crore,Bahria Town,False,"Investor Rate Outclass Location Kanal House In The Heart Of Bahria Phase 4 With Very Reasonable Demand in Bahria Town Phase 4, Bahria Town Rawalpindi · 10 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_investor_rate_outclass_location_kanal_house_in_the_heart_of_bahria_phase_4_with_very_reasonable_demand-54738306-3041-1.html,,
RAW-0559,Rawalpindi,Bahria Town Phase 8 - Block M,House,Sale,3,4,1125,1125.0,22000000,2.20 crore,Bahria Town,False,"House For Sale in Bahria Town Phase 8 - Block M, Bahria Town Phase 8 · 3 bed · 4 bath · 5 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_m_house_for_sale-54638596-3062-1.html,,
RAW-0560,Rawalpindi,Bahria Town Phase 3,House,Sale,6,6,4500,4500.0,62500000,6.25 crore,Bahria Town,False,"1 Kanal Double Unit House Available For Sale On Prime Location Of Bahria Town Rawalpindi in Bahria Town Phase 3, Bahria Town Rawalpindi · 6 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_1_kanal_double_unit_house_available_for_sale_on_prime_location_of_bahria_town_rawalpindi-54775126-3036-1.html,,
RAW-0561,Rawalpindi,Bahria Town Phase 8,Flat,Sale,,,1327,1327.5,19500000,1.95 crore,Bahria Town,False,"Brand New Furnished 2-Bed Apartment For Sale | 1335 Sq. Ft. | Domus Heights | Direct Owner Deal in Bahria Town Phase 8, Bahria Town Rawalpindi · 5.9 Marla",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_brand_new_furnished_2-bed_apartment_for_sale_1_335_sq_ft_domus_heights_direct_owner_deal-54738283-3048-1.html,furnished|brand_new,bedrooms_missing|bathrooms_missing
RAW-0562,Rawalpindi,Bahria Town Phase 8 - Umer Block,House,Sale,5,6,1575,1575.0,29500000,2.95 crore,Bahria Town,False,"FULLY FURNISHED HOUSE FOR SALE in Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley · 5 bed · 6 bath · 7 Marla",https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_umer_block_fully_furnished_house_for_sale-52978284-3067-1.html,furnished,
RAW-0563,Rawalpindi,Bahria Greens - Overseas Enclave - Sector 5,House,Sale,4,5,2250,2250.0,53000000,5.30 crore,Bahria Town,False,"10 Marla Semi Furnished House Overseas 5, Phase 8 Bahria Town Rawalpindi in Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave · 4 bed · 5 bath · 10 Marla",https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_5_10_marla_semi_furnished_house_overseas_5_phase_8_bahria_town_rawalpindi-53244455-8304-1.html,furnished,
RAW-0564,Rawalpindi,Bahria Town Phase 8 - Ali Block,House,Sale,4,4,1125,1125.0,21500000,2.15 crore,Bahria Town,False,"5 Marla Double Storey Brand New House For Sale Ali Block in Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley · 4 bed · 4 bath · 5 Marla",https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_5_marla_double_storey_brand_new_house_for_sale_ali_block-54717020-3070-1.html,brand_new,
RAW-0565,Rawalpindi,Bahria Town Phase 8,House,Sale,4,5,1125,1125.0,21500000,2.15 crore,Bahria Town,False,"Direct Owner Meeting  5 Marla Brand New House For Sale In Bahria Town Rawalpindi in Bahria Town Phase 8, Bahria Town Rawalpindi · 4 bed · 5 bath · 5 Marla",https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_direct_owner_meeting_5_marla_brand_new_house_for_sale_in_bahria_town_rawalpindi-54204319-3048-1.html,brand_new,
RAW-0566,Rawalpindi,Bahria Town Phase 8 - Block A,House,Sale,6,7,5400,5400.0,65000000,6.50 crore,Bahria Town,False,"Park Face 23 Marla House For Sale In Bahria Town Rawalpindi. in Bahria Town Phase 8 - Block A, Bahria Town Phase 8 · 6 bed · 7 bath · 1.2 Kanal",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_a_park_face_23_marla_house_for_sale_in_bahria_town_rawalpindi-54533242-3049-1.html,park,
RAW-0567,Rawalpindi,Bahria Greens - Overseas Enclave - Sector 5,House,Sale,3,3,1125,1125.0,29000000,2.90 crore,Bahria Town,False,"FOR SALE HOUSE BAHRIA TOWN PHESES-8 Overses-5 in Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave · 3 bed · 3 bath · 5 Marla",https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_5_for_sale_house_bahria_town_pheses-8_overses-5-54654830-8304-1.html,,
RAW-0568,Rawalpindi,Bahria Town Phase 8 - Block B,House,Sale,5,6,2250,2250.0,45000000,4.50 crore,Bahria Town,False,"10 MARLA SOLID DOUBLE-UNIT HOUSE FOR SALE BAHRIA TOWN PHASE 8, SECTOR B in Bahria Town Phase 8 - Block B, Bahria Town Phase 8 · 5 bed · 6 bath · 10 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_b_10_marla_solid_double-unit_house_for_sale_bahria_town_phase_8_sector_b-54689676-3050-1.html,,
RAW-0569,Rawalpindi,Bahria Town Phase 8 - Sector E-1,House,Sale,4,4,1350,1350.0,27500000,2.75 crore,Bahria Town,False,"This Is Your Chance To Buy House In Bahria Town Phase 8 - Sector E-1 Rawalpindi in Bahria Town Phase 8 - Sector E-1, Bahria Town Phase 8 · 4 bed · 4 bath · 6 Marla",https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_sector_e-1_this_is_your_chance_to_buy_house_in_bahria_town_phase_8_-_sector_e-1_rawalpindi-54470719-8360-1.html,,
RAW-0570,Rawalpindi,Bahria Town Phase 8 - Umer Block,House,Sale,5,5,1575,1575.0,27000000,2.70 crore,Bahria Town,False,"Reserve A House Of 7 Marla Now In Bahria Town Phase 8 - Umer Block in Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley · 5 bed · 5 bath · 7 Marla",https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_umer_block_reserve_a_house_of_7_marla_now_in_bahria_town_phase_8_-_umer_block-54470722-3067-1.html,,
RAW-0571,Rawalpindi,Bahria Town Phase 8 - Usman Block,House,Sale,5,5,1575,1575.0,27700000,2.77 crore,Bahria Town,False,"7 Marla House For sale In Bahria Town Rawalpindi in Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley · 5 bed · 5 bath · 7 Marla",https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_usman_block_7_marla_house_for_sale_in_bahria_town_rawalpindi-54470723-3068-1.html,,
